//
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	124 114 86 			233 214 162 			255 255 255 			5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 46			127 65 64 64			100	0	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 		5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 87 64 85			127 64 33 33			100	0	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 			5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 44 64 87			127 99 99 99			100	0	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 			5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 64			127 64 146 64			100	0	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 			5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.3		0.3			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 64			127 96 92 64			100	0	0	1.00		
//
///////////////////////////////////////////EXTRACOLOURS_2 
//
// Midnight
//	Amb					Amb_Obj 				Dir 						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	74 74 46 			139 139 86 			255 255 255 			5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 61 53 30			127 64 64 64			0	0	0	1.00		
// 5 AM
	102 74 50 			192 139 94 			255 255 255 				5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 64			127 64 73 80			0	0	0	1.00		
// 6 AM
	124 114 86 			233 214 162 			255 255 255 		50 5 50 			50 5 50 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			78.0		50.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 16 64			127 64 64 64			100	0	0	1.00		
// 7 AM
	124 114 86 			233 214 162 			255 255 255 			0 0 0 			0 0 0 			0 0 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			64 64 64 64			127 64 64 64			100	0	0	1.00		
// Midday
	85 85 85 			160 160 160 			255 255 255 	0 0 0 			0 0 0 			0 0 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 44 44 44			127 33 64 64			100	0	0	1.00		
// 7 PM
	90 65 27 			169 122 51 			255 255 255 			5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 64			127 64 146 64			100	0	0	1.00		
// 8 PM
	75 75 45 			141 141 85 			255 255 255 			5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 64			127 64 64 64			100	0	0	1.00		
// 10 PM
	75 75 45 			141 141 85 			255 255 255 				5 5 5 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			0 0 0			400.0		100.0		0.8			30 20 0			3 3 3			85 85 65 192			127 64 64 64			127 64 64 40			100	0	0	1.00		
